source_index,query_rank,counterfactual_number,original_default_probability,counterfactual_default_probability,valid,number_of_changes,changed_features,proximity,counterfactual
41214,1,1,0.988943338394165,0.08235979825258255,True,5,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",2.29367541624624,"{""RevolvingUtilizationOfUnsecuredLines"": 0.0, ""age"": 40.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 1131.0, ""MonthlyIncome"": 5400.0, ""NumberOfOpenCreditLinesAndLoans"": 7.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 0.0}"
41214,1,2,0.988943338394165,0.08235979825258255,True,5,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",2.29367541624624,"{""RevolvingUtilizationOfUnsecuredLines"": 0.0, ""age"": 40.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 1131.0, ""MonthlyIncome"": 5400.0, ""NumberOfOpenCreditLinesAndLoans"": 7.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 0.0}"
41214,1,3,0.988943338394165,0.08235979825258255,True,5,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",2.586698220225844,"{""RevolvingUtilizationOfUnsecuredLines"": 0.0, ""age"": 40.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 1129.0, ""MonthlyIncome"": 5400.0, ""NumberOfOpenCreditLinesAndLoans"": 7.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 0.0}"
41214,1,4,0.988943338394165,0.08206820487976074,True,5,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",1.724296474953698,"{""RevolvingUtilizationOfUnsecuredLines"": 0.0, ""age"": 40.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 1135.0, ""MonthlyIncome"": 5400.0, ""NumberOfOpenCreditLinesAndLoans"": 8.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 0.0}"
42081,2,1,0.9870404601097107,0.21609002351760864,True,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""MonthlyIncome"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",1.301745817863222,"{""RevolvingUtilizationOfUnsecuredLines"": 0.1, ""age"": 33.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 0.1, ""MonthlyIncome"": 5579.0, ""NumberOfOpenCreditLinesAndLoans"": 16.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
42081,2,2,0.9870404601097107,0.15932989120483398,True,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""MonthlyIncome"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse""]",1.351745817863222,"{""RevolvingUtilizationOfUnsecuredLines"": 0.1, ""age"": 33.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 0.1, ""MonthlyIncome"": 5579.0, ""NumberOfOpenCreditLinesAndLoans"": 7.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
42081,2,3,0.9870404601097107,0.38597139716148376,True,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberRealEstateLoansOrLines"", ""NumberOfTime60-89DaysPastDueNotWorse""]",1.2462839592362036,"{""RevolvingUtilizationOfUnsecuredLines"": 0.6, ""age"": 33.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 0.4, ""MonthlyIncome"": 5570.0, ""NumberOfOpenCreditLinesAndLoans"": 8.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 1.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
42081,2,4,0.9870404601097107,0.21753931045532227,True,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberRealEstateLoansOrLines"", ""NumberOfTime60-89DaysPastDueNotWorse""]",1.298768950837691,"{""RevolvingUtilizationOfUnsecuredLines"": 0.4, ""age"": 33.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 0.3, ""MonthlyIncome"": 5570.0, ""NumberOfOpenCreditLinesAndLoans"": 8.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 1.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
11723,3,1,0.9848716855049133,0.541958749294281,False,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""MonthlyIncome"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse"", ""NumberOfDependents""]",1.2067924320389989,"{""RevolvingUtilizationOfUnsecuredLines"": 0.5, ""age"": 30.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 0.0, ""DebtRatio"": 0.5, ""MonthlyIncome"": 3305.0, ""NumberOfOpenCreditLinesAndLoans"": 11.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
11723,3,2,0.9848716855049133,0.5019499063491821,False,7,"[""RevolvingUtilizationOfUnsecuredLines"", ""NumberOfTime30-59DaysPastDueNotWorse"", ""DebtRatio"", ""NumberOfOpenCreditLinesAndLoans"", ""NumberOfTimes90DaysLate"", ""NumberOfTime60-89DaysPastDueNotWorse"", ""NumberOfDependents""]",1.2697546537612365,"{""RevolvingUtilizationOfUnsecuredLines"": 0.3, ""age"": 30.0, ""NumberOfTime30-59DaysPastDueNotWorse"": 1.0, ""DebtRatio"": 0.1, ""MonthlyIncome"": 3300.0, ""NumberOfOpenCreditLinesAndLoans"": 7.0, ""NumberOfTimes90DaysLate"": 0.0, ""NumberRealEstateLoansOrLines"": 0.0, ""NumberOfTime60-89DaysPastDueNotWorse"": 0.0, ""NumberOfDependents"": 2.0}"
