source_index,query_rank,counterfactual_number,original_default_probability,counterfactual_default_probability,valid,number_of_changes,changed_features,proximity,counterfactual
13712,1,1,0.9964834606462177,0.14224827604363177,True,2,"[""BILL_AMT3"", ""PAY_AMT2""]",8.293586166620251,"{""LIMIT_BAL"": 20000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 40, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 20753, ""BILL_AMT2"": 20496, ""BILL_AMT3"": 127251, ""BILL_AMT4"": 19434, ""BILL_AMT5"": 18577, ""BILL_AMT6"": 18011, ""PAY_AMT1"": 0, ""PAY_AMT2"": 783035, ""PAY_AMT3"": 70, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
13712,1,2,0.9964834606462177,0.002611866632159363,True,2,"[""PAY_AMT2"", ""PAY_AMT3""]",18.264689767899075,"{""LIMIT_BAL"": 20000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 40, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 20753, ""BILL_AMT2"": 20496, ""BILL_AMT3"": 19930, ""BILL_AMT4"": 19434, ""BILL_AMT5"": 18577, ""BILL_AMT6"": 18011, ""PAY_AMT1"": 0, ""PAY_AMT2"": 1130269, ""PAY_AMT3"": 619564, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
13712,1,3,0.9964834606462177,0.41098556722457513,True,2,"[""BILL_AMT6"", ""PAY_AMT2""]",6.548431804792411,"{""LIMIT_BAL"": 20000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 40, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 20753, ""BILL_AMT2"": 20496, ""BILL_AMT3"": 19930, ""BILL_AMT4"": 19434, ""BILL_AMT5"": 18577, ""BILL_AMT6"": 511957, ""PAY_AMT1"": 0, ""PAY_AMT2"": 581571, ""PAY_AMT3"": 70, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
13712,1,4,0.9964834606462177,0.17849518134982947,True,1,"[""PAY_AMT1""]",7.628948022879881,"{""LIMIT_BAL"": 20000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 40, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 20753, ""BILL_AMT2"": 20496, ""BILL_AMT3"": 19930, ""BILL_AMT4"": 19434, ""BILL_AMT5"": 18577, ""BILL_AMT6"": 18011, ""PAY_AMT1"": 705548, ""PAY_AMT2"": 0, ""PAY_AMT3"": 70, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
4387,2,1,0.9960537943319551,0.12747472976964508,True,2,"[""PAY_0"", ""PAY_AMT1""]",4.3870224798071,"{""LIMIT_BAL"": 90000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 1, ""AGE"": 35, ""PAY_0"": 1, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 112662, ""BILL_AMT2"": 111077, ""BILL_AMT3"": 108539, ""BILL_AMT4"": 106001, ""BILL_AMT5"": 103816, ""BILL_AMT6"": 101878, ""PAY_AMT1"": 377578, ""PAY_AMT2"": 0, ""PAY_AMT3"": 0, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
4387,2,2,0.9960537943319551,0.06316932866556323,True,2,"[""PAY_AMT2"", ""PAY_AMT5""]",11.944328856616291,"{""LIMIT_BAL"": 90000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 1, ""AGE"": 35, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 112662, ""BILL_AMT2"": 111077, ""BILL_AMT3"": 108539, ""BILL_AMT4"": 106001, ""BILL_AMT5"": 103816, ""BILL_AMT6"": 101878, ""PAY_AMT1"": 0, ""PAY_AMT2"": 827632, ""PAY_AMT3"": 0, ""PAY_AMT4"": 0, ""PAY_AMT5"": 284894, ""PAY_AMT6"": 0}"
4387,2,3,0.9960537943319551,0.0051162974382793,True,2,"[""BILL_AMT5"", ""PAY_AMT2""]",11.65985456358284,"{""LIMIT_BAL"": 90000, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 1, ""AGE"": 35, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 112662, ""BILL_AMT2"": 111077, ""BILL_AMT3"": 108539, ""BILL_AMT4"": 106001, ""BILL_AMT5"": 8733, ""BILL_AMT6"": 101878, ""PAY_AMT1"": 0, ""PAY_AMT2"": 1103656, ""PAY_AMT3"": 0, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
4387,2,4,0.9960537943319551,0.14697894884116677,True,2,"[""LIMIT_BAL"", ""PAY_AMT1""]",7.264301785420592,"{""LIMIT_BAL"": 692104, ""SEX"": 1, ""EDUCATION"": 2, ""MARRIAGE"": 1, ""AGE"": 35, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 112662, ""BILL_AMT2"": 111077, ""BILL_AMT3"": 108539, ""BILL_AMT4"": 106001, ""BILL_AMT5"": 103816, ""BILL_AMT6"": 101878, ""PAY_AMT1"": 659082, ""PAY_AMT2"": 0, ""PAY_AMT3"": 0, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 0}"
749,3,1,0.9952445353065805,0.006154198533253222,True,2,"[""PAY_0"", ""PAY_AMT2""]",6.65289754567931,"{""LIMIT_BAL"": 50000, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 25, ""PAY_0"": -1, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 37647, ""BILL_AMT2"": 37102, ""BILL_AMT3"": 36238, ""BILL_AMT4"": 36374, ""BILL_AMT5"": 35229, ""BILL_AMT6"": 34365, ""PAY_AMT1"": 0, ""PAY_AMT2"": 597057, ""PAY_AMT3"": 1000, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 3000}"
749,3,2,0.9952445353065805,0.05872591755009944,True,2,"[""BILL_AMT3"", ""PAY_AMT2""]",9.513811517962546,"{""LIMIT_BAL"": 50000, ""SEX"": 2, ""EDUCATION"": 2, ""MARRIAGE"": 2, ""AGE"": 25, ""PAY_0"": 8, ""PAY_2"": 7, ""PAY_3"": 6, ""PAY_4"": 5, ""PAY_5"": 4, ""PAY_6"": 3, ""BILL_AMT1"": 37647, ""BILL_AMT2"": 37102, ""BILL_AMT3"": 372829, ""BILL_AMT4"": 36374, ""BILL_AMT5"": 35229, ""BILL_AMT6"": 34365, ""PAY_AMT1"": 0, ""PAY_AMT2"": 882772, ""PAY_AMT3"": 1000, ""PAY_AMT4"": 0, ""PAY_AMT5"": 0, ""PAY_AMT6"": 3000}"
